"Date","Num_Employees","Num_Customers","Pct_On_Sale","TouristEvent","Sales","Month","DayOfWeek","Weekend","Year"
2013-06-13,11,62,15.07,"No",21370,"Jun","quinta-feira",FALSE,2013
2013-06-14,9,69,10.88,"No",25249,"Jun","sexta-feira",FALSE,2013
2013-06-15,15,108,11.95,"No",21281,"Jun","sábado",TRUE,2013
2013-06-16,8,62,9.16,"No",18923,"Jun","domingo",TRUE,2013
2013-06-17,6,42,14.25,"No",21179,"Jun","segunda-feira",FALSE,2013
2013-06-18,6,52,13.83,"No",20187,"Jun","terça-feira",FALSE,2013
2013-06-19,6,53,12.74,"No",20714,"Jun","quarta-feira",FALSE,2013
2013-06-20,8,53,9.57,"No",18649,"Jun","quinta-feira",FALSE,2013
2013-06-21,9,73,11.31,"No",20777,"Jun","sexta-feira",FALSE,2013
2013-06-22,8,93,13.37,"No",19690,"Jun","sábado",TRUE,2013
2013-06-23,9,67,12.47,"No",20854,"Jun","domingo",TRUE,2013
2013-06-24,5,50,12.87,"No",19383,"Jun","segunda-feira",FALSE,2013
2013-06-25,7,47,13.3,"No",18526,"Jun","terça-feira",FALSE,2013
2013-06-26,7,57,11.27,"No",22541,"Jun","quarta-feira",FALSE,2013
2013-06-27,6,59,14.75,"No",18546,"Jun","quinta-feira",FALSE,2013
2013-06-28,9,69,13.72,"No",21656,"Jun","sexta-feira",FALSE,2013
2013-06-29,9,102,14.91,"No",21778,"Jun","sábado",TRUE,2013
2013-06-30,8,88,15.59,"No",22092,"Jun","domingo",TRUE,2013
2013-07-01,4,62,14.51,"No",20502,"Jul","segunda-feira",FALSE,2013
2013-07-02,6,70,16.92,"No",22415,"Jul","terça-feira",FALSE,2013
2013-07-03,7,76,14.1,"No",18765,"Jul","quarta-feira",FALSE,2013
2013-07-04,12,90,14.85,"No",23283,"Jul","quinta-feira",FALSE,2013
2013-07-05,10,99,16.28,"No",23152,"Jul","sexta-feira",FALSE,2013
2013-07-06,9,119,15.34,"No",28530,"Jul","sábado",TRUE,2013
2013-07-07,10,86,11.37,"No",19292,"Jul","domingo",TRUE,2013
2013-07-08,6,62,13.18,"No",18892,"Jul","segunda-feira",FALSE,2013
2013-07-09,7,63,12.77,"No",21997,"Jul","terça-feira",FALSE,2013
2013-07-10,6,66,11.78,"No",19115,"Jul","quarta-feira",FALSE,2013
2013-07-11,5,64,14.11,"No",22907,"Jul","quinta-feira",FALSE,2013
2013-07-12,8,76,13.46,"No",19957,"Jul","sexta-feira",FALSE,2013
2013-07-13,9,102,11.84,"No",21327,"Jul","sábado",TRUE,2013
2013-07-14,7,79,12.7,"No",18700,"Jul","domingo",TRUE,2013
2013-07-15,5,66,11.85,"No",22121,"Jul","segunda-feira",FALSE,2013
2013-07-16,6,77,11.36,"No",21916,"Jul","terça-feira",FALSE,2013
2013-07-17,4,69,13.08,"No",17153,"Jul","quarta-feira",FALSE,2013
2013-07-18,9,70,14.39,"No",19435,"Jul","quinta-feira",FALSE,2013
2013-07-19,9,73,13.29,"No",24031,"Jul","sexta-feira",FALSE,2013
2013-07-20,11,105,10.78,"No",23415,"Jul","sábado",TRUE,2013
2013-07-21,11,83,10.94,"No",21392,"Jul","domingo",TRUE,2013
2013-07-22,7,72,8.34,"No",16639,"Jul","segunda-feira",FALSE,2013
2013-07-23,9,70,6.71,"No",21651,"Jul","terça-feira",FALSE,2013
2013-07-24,8,70,8.77,"No",22029,"Jul","quarta-feira",FALSE,2013
2013-07-25,10,58,9.73,"No",20006,"Jul","quinta-feira",FALSE,2013
2013-07-26,11,74,8.77,"No",22226,"Jul","sexta-feira",FALSE,2013
2013-07-27,9,101,9.1,"No",27100,"Jul","sábado",TRUE,2013
2013-07-28,13,58,9.65,"No",21908,"Jul","domingo",TRUE,2013
2013-07-29,5,58,6.68,"No",22206,"Jul","segunda-feira",FALSE,2013
2013-07-30,6,55,9.8,"No",18589,"Jul","terça-feira",FALSE,2013
2013-07-31,6,64,7.4,"No",16500,"Jul","quarta-feira",FALSE,2013
2013-08-01,12,75,10.67,"No",23034,"Ago","quinta-feira",FALSE,2013
2013-08-02,9,72,10.07,"No",19503,"Ago","sexta-feira",FALSE,2013
2013-08-03,9,95,7.14,"No",24573,"Ago","sábado",TRUE,2013
2013-08-04,7,85,6.55,"No",21763,"Ago","domingo",TRUE,2013
2013-08-05,6,57,7.18,"No",18817,"Ago","segunda-feira",FALSE,2013
2013-08-06,6,53,9.2,"No",17052,"Ago","terça-feira",FALSE,2013
2013-08-07,6,57,7.9,"No",16251,"Ago","quarta-feira",FALSE,2013
2013-08-08,10,64,10.79,"No",18796,"Ago","quinta-feira",FALSE,2013
2013-08-09,15,74,15.48,"No",18505,"Ago","sexta-feira",FALSE,2013
2013-08-10,13,96,11.94,"No",21523,"Ago","sábado",TRUE,2013
2013-08-11,10,75,13.82,"No",21794,"Ago","domingo",TRUE,2013
2013-08-12,9,55,12.67,"No",18718,"Ago","segunda-feira",FALSE,2013
2013-08-13,9,64,14.07,"No",23851,"Ago","terça-feira",FALSE,2013
2013-08-14,7,55,8.1,"No",22700,"Ago","quarta-feira",FALSE,2013
2013-08-15,10,54,11.18,"No",19583,"Ago","quinta-feira",FALSE,2013
2013-08-16,10,67,8.12,"No",16651,"Ago","sexta-feira",FALSE,2013
2013-08-17,9,98,8.98,"No",21825,"Ago","sábado",TRUE,2013
2013-08-18,8,64,9.87,"No",20530,"Ago","domingo",TRUE,2013
2013-08-19,5,55,13.11,"No",17560,"Ago","segunda-feira",FALSE,2013
2013-08-20,5,48,10.09,"No",15996,"Ago","terça-feira",FALSE,2013
2013-08-21,8,60,12.76,"No",19831,"Ago","quarta-feira",FALSE,2013
2013-08-22,7,57,13.66,"No",18023,"Ago","quinta-feira",FALSE,2013
2013-08-23,10,62,10.16,"No",21924,"Ago","sexta-feira",FALSE,2013
2013-08-24,13,95,13.55,"No",20750,"Ago","sábado",TRUE,2013
2013-08-25,13,75,14.07,"No",20290,"Ago","domingo",TRUE,2013
2013-08-26,6,52,13.57,"No",17848,"Ago","segunda-feira",FALSE,2013
2013-08-27,6,47,13.75,"No",19680,"Ago","terça-feira",FALSE,2013
2013-08-28,6,47,13.96,"No",21767,"Ago","quarta-feira",FALSE,2013
2013-08-29,10,54,11.01,"No",18655,"Ago","quinta-feira",FALSE,2013
2013-08-30,8,66,11.33,"No",23314,"Ago","sexta-feira",FALSE,2013
2013-08-31,11,106,15.68,"No",21575,"Ago","sábado",TRUE,2013
2013-09-01,8,85,12.26,"No",20493,"Set","domingo",TRUE,2013
2013-09-02,7,95,10.94,"No",23388,"Set","segunda-feira",FALSE,2013
2013-09-03,6,38,11.01,"No",18720,"Set","terça-feira",FALSE,2013
2013-09-04,7,34,12.83,"No",16815,"Set","quarta-feira",FALSE,2013
2013-09-05,8,38,11.45,"No",14481,"Set","quinta-feira",FALSE,2013
2013-09-06,7,49,8.38,"No",21124,"Set","sexta-feira",FALSE,2013
2013-09-07,10,76,12.42,"No",17196,"Set","sábado",TRUE,2013
2013-09-08,8,56,12.85,"No",19685,"Set","domingo",TRUE,2013
2013-09-09,6,41,10.31,"No",16831,"Set","segunda-feira",FALSE,2013
2013-09-10,5,34,12.1,"No",17357,"Set","terça-feira",FALSE,2013
2013-09-11,14,156,8.46,"Yes",32943,"Set","quarta-feira",FALSE,2013
2013-09-12,20,172,11.07,"Yes",26609,"Set","quinta-feira",FALSE,2013
2013-09-13,28,228,9.72,"Yes",36618,"Set","sexta-feira",FALSE,2013
2013-09-14,11,78,12.15,"No",18846,"Set","sábado",TRUE,2013
2013-09-15,8,63,8.21,"No",17287,"Set","domingo",TRUE,2013
2013-09-16,4,51,9.14,"No",20382,"Set","segunda-feira",FALSE,2013
2013-09-17,8,42,15.82,"No",16844,"Set","terça-feira",FALSE,2013
2013-09-18,7,39,8.09,"No",19174,"Set","quarta-feira",FALSE,2013
2013-09-19,12,42,9,"No",15811,"Set","quinta-feira",FALSE,2013
2013-09-20,11,66,13.73,"No",19010,"Set","sexta-feira",FALSE,2013
2013-09-21,11,83,14.36,"No",23716,"Set","sábado",TRUE,2013
2013-09-22,8,62,12.64,"No",16004,"Set","domingo",TRUE,2013
2013-09-23,7,38,13.03,"No",17996,"Set","segunda-feira",FALSE,2013
2013-09-24,5,39,7.04,"No",17701,"Set","terça-feira",FALSE,2013
2013-09-25,10,41,13.12,"No",16059,"Set","quarta-feira",FALSE,2013
2013-09-26,15,45,9.71,"No",16572,"Set","quinta-feira",FALSE,2013
2013-09-27,4,59,11.9,"No",17219,"Set","sexta-feira",FALSE,2013
2013-09-28,12,91,7.68,"No",20747,"Set","sábado",TRUE,2013
2013-09-29,10,58,11.96,"No",18037,"Set","domingo",TRUE,2013
2013-09-30,5,31,9.56,"No",17919,"Set","segunda-feira",FALSE,2013
2013-10-01,5,31,10.55,"No",15779,"Out","terça-feira",FALSE,2013
2013-10-02,8,38,8.11,"No",14183,"Out","quarta-feira",FALSE,2013
2013-10-03,8,48,13.68,"No",21327,"Out","quinta-feira",FALSE,2013
2013-10-04,10,64,11.44,"No",17309,"Out","sexta-feira",FALSE,2013
2013-10-05,11,106,12.66,"No",22613,"Out","sábado",TRUE,2013
2013-10-06,7,69,11.14,"No",20243,"Out","domingo",TRUE,2013
2013-10-07,7,39,11.11,"No",18895,"Out","segunda-feira",FALSE,2013
2013-10-08,3,42,9.9,"No",17989,"Out","terça-feira",FALSE,2013
2013-10-09,7,45,11.76,"No",17804,"Out","quarta-feira",FALSE,2013
2013-10-10,8,54,12.93,"No",17829,"Out","quinta-feira",FALSE,2013
2013-10-11,14,71,14.32,"No",21198,"Out","sexta-feira",FALSE,2013
2013-10-12,25,400,14.69,"Yes",45346,"Out","sábado",TRUE,2013
2013-10-13,20,312,10.94,"Yes",35057,"Out","domingo",TRUE,2013
2013-10-14,18,182,11.2,"Yes",28245,"Out","segunda-feira",FALSE,2013
2013-10-15,4,42,13.24,"No",18024,"Out","terça-feira",FALSE,2013
2013-10-16,6,45,11.9,"No",18809,"Out","quarta-feira",FALSE,2013
2013-10-17,9,41,11.34,"No",20986,"Out","quinta-feira",FALSE,2013
2013-10-18,11,56,9.76,"No",23233,"Out","sexta-feira",FALSE,2013
2013-10-19,14,85,10.38,"No",26960,"Out","sábado",TRUE,2013
2013-10-20,8,64,10.02,"No",16240,"Out","domingo",TRUE,2013
2013-10-21,5,32,13.46,"No",17058,"Out","segunda-feira",FALSE,2013
2013-10-22,5,34,7.72,"No",16086,"Out","terça-feira",FALSE,2013
2013-10-23,7,43,8.9,"No",19568,"Out","quarta-feira",FALSE,2013
2013-10-24,15,45,9.57,"No",21657,"Out","quinta-feira",FALSE,2013
2013-10-25,15,72,15.28,"No",25420,"Out","sexta-feira",FALSE,2013
2013-10-26,8,92,10.2,"No",28210,"Out","sábado",TRUE,2013
2013-10-27,6,66,10.53,"No",17558,"Out","domingo",TRUE,2013
2013-10-28,7,46,11.11,"No",20271,"Out","segunda-feira",FALSE,2013
2013-10-29,5,46,7.76,"No",21019,"Out","terça-feira",FALSE,2013
2013-10-30,7,40,7.2,"No",20218,"Out","quarta-feira",FALSE,2013
2013-10-31,11,31,7.3,"No",22810,"Out","quinta-feira",FALSE,2013
2013-11-01,12,53,11.08,"No",22336,"Nov","sexta-feira",FALSE,2013
2013-11-02,13,84,13.09,"No",29731,"Nov","sábado",TRUE,2013
2013-11-03,14,74,14.97,"No",25045,"Nov","domingo",TRUE,2013
2013-11-04,5,35,8.29,"No",24041,"Nov","segunda-feira",FALSE,2013
2013-11-05,10,42,9.23,"No",20196,"Nov","terça-feira",FALSE,2013
2013-11-06,11,40,10.93,"No",23953,"Nov","quarta-feira",FALSE,2013
2013-11-07,11,40,13.16,"No",25378,"Nov","quinta-feira",FALSE,2013
2013-11-08,9,71,8.03,"No",26193,"Nov","sexta-feira",FALSE,2013
2013-11-09,35,410,9.93,"Yes",46102,"Nov","sábado",TRUE,2013
2013-11-10,37,314,15.01,"Yes",57767,"Nov","domingo",TRUE,2013
2013-11-11,20,283,14.01,"Yes",39739,"Nov","segunda-feira",FALSE,2013
2013-11-12,8,45,12.98,"No",27361,"Nov","terça-feira",FALSE,2013
2013-11-13,6,42,8.52,"No",23350,"Nov","quarta-feira",FALSE,2013
2013-11-14,8,49,14.61,"No",23226,"Nov","quinta-feira",FALSE,2013
2013-11-15,13,62,13.61,"No",19370,"Nov","sexta-feira",FALSE,2013
2013-11-16,9,115,9.85,"No",28363,"Nov","sábado",TRUE,2013
2013-11-17,11,86,11.56,"No",32998,"Nov","domingo",TRUE,2013
2013-11-18,5,49,9.66,"No",26276,"Nov","segunda-feira",FALSE,2013
2013-11-19,8,42,17.19,"No",23147,"Nov","terça-feira",FALSE,2013
2013-11-20,9,43,13.44,"No",22661,"Nov","quarta-feira",FALSE,2013
2013-11-21,12,51,11.47,"No",26975,"Nov","quinta-feira",FALSE,2013
2013-11-22,12,67,13.28,"No",25143,"Nov","sexta-feira",FALSE,2013
2013-11-23,17,141,16.96,"No",53389,"Nov","sábado",TRUE,2013
2013-11-24,22,98,13.09,"No",36169,"Nov","domingo",TRUE,2013
2013-11-25,9,54,15.44,"No",33380,"Nov","segunda-feira",FALSE,2013
2013-11-26,8,53,14.69,"No",29156,"Nov","terça-feira",FALSE,2013
2013-11-27,13,108,25.16,"No",34569,"Nov","quarta-feira",FALSE,2013
2013-11-28,23,242,20.53,"No",40939,"Nov","quinta-feira",FALSE,2013
2013-11-29,51,504,22.69,"No",70131,"Nov","sexta-feira",FALSE,2013
2013-11-30,10,163,25.59,"No",39557,"Nov","sábado",TRUE,2013
2013-12-01,14,116,18.94,"No",33430,"Dez","domingo",TRUE,2013
2013-12-02,9,55,14.79,"No",36579,"Dez","segunda-feira",FALSE,2013
2013-12-03,7,42,17.33,"No",33098,"Dez","terça-feira",FALSE,2013
2013-12-04,6,62,16.78,"No",31584,"Dez","quarta-feira",FALSE,2013
2013-12-05,10,55,19.76,"No",33472,"Dez","quinta-feira",FALSE,2013
2013-12-06,13,77,13.52,"No",36670,"Dez","sexta-feira",FALSE,2013
2013-12-07,18,118,16.42,"No",40680,"Dez","sábado",TRUE,2013
2013-12-08,12,112,17.44,"No",29778,"Dez","domingo",TRUE,2013
2013-12-09,7,58,15.79,"No",27520,"Dez","segunda-feira",FALSE,2013
2013-12-10,8,61,20.81,"No",34139,"Dez","terça-feira",FALSE,2013
2013-12-11,8,70,17.5,"No",34852,"Dez","quarta-feira",FALSE,2013
2013-12-12,15,76,14.46,"No",30359,"Dez","quinta-feira",FALSE,2013
2013-12-13,11,91,16.05,"No",36455,"Dez","sexta-feira",FALSE,2013
2013-12-14,22,192,29.26,"No",39862,"Dez","sábado",TRUE,2013
2013-12-15,8,141,25.25,"No",36867,"Dez","domingo",TRUE,2013
2013-12-16,10,87,20.86,"No",36291,"Dez","segunda-feira",FALSE,2013
2013-12-17,8,87,17.9,"No",34024,"Dez","terça-feira",FALSE,2013
2013-12-18,10,117,19.86,"No",39117,"Dez","quarta-feira",FALSE,2013
2013-12-19,15,105,19.51,"No",30997,"Dez","quinta-feira",FALSE,2013
2013-12-20,9,147,19.94,"No",37047,"Dez","sexta-feira",FALSE,2013
2013-12-21,15,213,24.86,"No",33946,"Dez","sábado",TRUE,2013
2013-12-22,14,222,22.92,"No",44193,"Dez","domingo",TRUE,2013
2013-12-23,6,198,20.29,"No",37183,"Dez","segunda-feira",FALSE,2013
2013-12-24,8,98,22.92,"No",27769,"Dez","terça-feira",FALSE,2013
2013-12-25,0,0,0,"No",0,"Dez","quarta-feira",FALSE,2013
2013-12-26,15,198,17.97,"No",44383,"Dez","quinta-feira",FALSE,2013
2013-12-27,14,129,20.94,"No",31473,"Dez","sexta-feira",FALSE,2013
2013-12-28,10,169,18.1,"No",33082,"Dez","sábado",TRUE,2013
2013-12-29,10,135,23.09,"No",30948,"Dez","domingo",TRUE,2013
2013-12-30,9,161,16.38,"No",29853,"Dez","segunda-feira",FALSE,2013
2013-12-31,9,126,18.01,"No",27408,"Dez","terça-feira",FALSE,2013
2014-01-01,6,74,20.72,"No",24426,"Jan","quarta-feira",FALSE,2014
2014-01-02,11,82,18.46,"No",27345,"Jan","quinta-feira",FALSE,2014
2014-01-03,9,84,13.54,"No",29828,"Jan","sexta-feira",FALSE,2014
2014-01-04,10,103,21.63,"No",30434,"Jan","sábado",TRUE,2014
2014-01-05,9,64,19.34,"No",25003,"Jan","domingo",TRUE,2014
2014-01-06,5,45,22.58,"No",23490,"Jan","segunda-feira",FALSE,2014
2014-01-07,6,44,19.7,"No",23457,"Jan","terça-feira",FALSE,2014
2014-01-08,8,45,20.01,"No",25222,"Jan","quarta-feira",FALSE,2014
2014-01-09,8,48,17.97,"No",23404,"Jan","quinta-feira",FALSE,2014
2014-01-10,10,59,16.75,"No",25015,"Jan","sexta-feira",FALSE,2014
2014-01-11,14,86,16.99,"No",20923,"Jan","sábado",TRUE,2014
2014-01-12,10,69,19.85,"No",21525,"Jan","domingo",TRUE,2014
2014-01-13,4,40,14.53,"No",23103,"Jan","segunda-feira",FALSE,2014
2014-01-14,5,44,18.39,"No",18962,"Jan","terça-feira",FALSE,2014
2014-01-15,7,44,16.23,"No",21511,"Jan","quarta-feira",FALSE,2014
2014-01-16,10,44,18.59,"No",19983,"Jan","quinta-feira",FALSE,2014
2014-01-17,8,49,17,"No",23572,"Jan","sexta-feira",FALSE,2014
2014-01-18,14,330,18.2,"Yes",44734,"Jan","sábado",TRUE,2014
2014-01-19,21,221,18.35,"Yes",27621,"Jan","domingo",TRUE,2014
2014-01-20,15,198,19.76,"Yes",33357,"Jan","segunda-feira",FALSE,2014
2014-01-21,6,36,13.75,"No",19149,"Jan","terça-feira",FALSE,2014
2014-01-22,5,41,16.3,"No",18162,"Jan","quarta-feira",FALSE,2014
2014-01-23,9,37,13.4,"No",18322,"Jan","quinta-feira",FALSE,2014
2014-01-24,8,59,15.18,"No",17856,"Jan","sexta-feira",FALSE,2014
2014-01-25,11,79,14.65,"No",22286,"Jan","sábado",TRUE,2014
2014-01-26,10,72,12.84,"No",17725,"Jan","domingo",TRUE,2014
2014-01-27,6,36,17.95,"No",15893,"Jan","segunda-feira",FALSE,2014
2014-01-28,7,40,10.89,"No",17835,"Jan","terça-feira",FALSE,2014
2014-01-29,4,40,15.7,"No",14361,"Jan","quarta-feira",FALSE,2014
2014-01-30,11,38,13.33,"No",13556,"Jan","quinta-feira",FALSE,2014
2014-01-31,10,44,7.59,"No",13370,"Jan","sexta-feira",FALSE,2014
2014-02-01,9,78,10.37,"No",18657,"Fev","sábado",TRUE,2014
2014-02-02,7,44,10.92,"No",13645,"Fev","domingo",TRUE,2014
2014-02-03,6,36,6.09,"No",14549,"Fev","segunda-feira",FALSE,2014
2014-02-04,5,25,10.38,"No",13891,"Fev","terça-feira",FALSE,2014
2014-02-05,5,28,8.72,"No",13455,"Fev","quarta-feira",FALSE,2014
2014-02-06,8,31,11.6,"No",12865,"Fev","quinta-feira",FALSE,2014
2014-02-07,9,50,12.34,"No",15574,"Fev","sexta-feira",FALSE,2014
2014-02-08,16,94,12.14,"No",18417,"Fev","sábado",TRUE,2014
2014-02-09,11,67,9.46,"No",20097,"Fev","domingo",TRUE,2014
2014-02-10,10,34,6.39,"No",12838,"Fev","segunda-feira",FALSE,2014
2014-02-11,6,44,11.64,"No",16631,"Fev","terça-feira",FALSE,2014
2014-02-12,6,46,12.29,"No",13647,"Fev","quarta-feira",FALSE,2014
2014-02-13,9,61,8.44,"No",17997,"Fev","quinta-feira",FALSE,2014
2014-02-14,10,82,8.76,"No",16904,"Fev","sexta-feira",FALSE,2014
2014-02-15,27,303,14.05,"Yes",34183,"Fev","sábado",TRUE,2014
2014-02-16,23,268,12.36,"Yes",32607,"Fev","domingo",TRUE,2014
2014-02-17,14,206,10.72,"Yes",26286,"Fev","segunda-feira",FALSE,2014
2014-02-18,9,31,10.67,"No",12490,"Fev","terça-feira",FALSE,2014
2014-02-19,6,41,11.22,"No",17922,"Fev","quarta-feira",FALSE,2014
2014-02-20,7,33,14.01,"No",14285,"Fev","quinta-feira",FALSE,2014
2014-02-21,12,44,13.19,"No",15622,"Fev","sexta-feira",FALSE,2014
2014-02-22,10,79,10.5,"No",18265,"Fev","sábado",TRUE,2014
2014-02-23,7,53,8.52,"No",13997,"Fev","domingo",TRUE,2014
2014-02-24,6,28,9.11,"No",13689,"Fev","segunda-feira",FALSE,2014
2014-02-25,5,31,11.82,"No",17019,"Fev","terça-feira",FALSE,2014
2014-02-26,5,33,11.47,"No",16634,"Fev","quarta-feira",FALSE,2014
2014-02-27,8,30,8.04,"No",12445,"Fev","quinta-feira",FALSE,2014
2014-02-28,9,39,7.38,"No",16335,"Fev","sexta-feira",FALSE,2014
2014-03-01,9,68,8.71,"No",17062,"Mar","sábado",TRUE,2014
2014-03-02,11,54,6.53,"No",19403,"Mar","domingo",TRUE,2014
2014-03-03,5,33,8.76,"No",16336,"Mar","segunda-feira",FALSE,2014
2014-03-04,4,31,7.8,"No",14575,"Mar","terça-feira",FALSE,2014
2014-03-05,6,34,8.7,"No",18259,"Mar","quarta-feira",FALSE,2014
2014-03-06,11,36,7.72,"No",17357,"Mar","quinta-feira",FALSE,2014
2014-03-07,7,43,14.5,"No",13183,"Mar","sexta-feira",FALSE,2014
2014-03-08,11,77,10.53,"No",21100,"Mar","sábado",TRUE,2014
2014-03-09,12,55,11.97,"No",16600,"Mar","domingo",TRUE,2014
2014-03-10,9,35,9.04,"No",18199,"Mar","segunda-feira",FALSE,2014
2014-03-11,4,31,7.6,"No",14524,"Mar","terça-feira",FALSE,2014
2014-03-12,7,35,8.05,"No",17472,"Mar","quarta-feira",FALSE,2014
2014-03-13,8,38,11.88,"No",14326,"Mar","quinta-feira",FALSE,2014
2014-03-14,9,63,9.53,"No",19386,"Mar","sexta-feira",FALSE,2014
2014-03-15,9,94,12.21,"No",18961,"Mar","sábado",TRUE,2014
2014-03-16,9,70,10.23,"No",19805,"Mar","domingo",TRUE,2014
2014-03-17,6,42,8.54,"No",19968,"Mar","segunda-feira",FALSE,2014
2014-03-18,6,36,11.38,"No",18106,"Mar","terça-feira",FALSE,2014
2014-03-19,7,46,7.63,"No",18025,"Mar","quarta-feira",FALSE,2014
2014-03-20,8,43,10.35,"No",15900,"Mar","quinta-feira",FALSE,2014
2014-03-21,13,59,9.5,"No",21299,"Mar","sexta-feira",FALSE,2014
2014-03-22,12,93,10,"No",23863,"Mar","sábado",TRUE,2014
2014-03-23,11,68,11.74,"No",15382,"Mar","domingo",TRUE,2014
2014-03-24,4,38,9.1,"No",15973,"Mar","segunda-feira",FALSE,2014
2014-03-25,5,46,12.34,"No",14938,"Mar","terça-feira",FALSE,2014
2014-03-26,8,47,9.6,"No",18242,"Mar","quarta-feira",FALSE,2014
2014-03-27,11,54,11.16,"No",14464,"Mar","quinta-feira",FALSE,2014
2014-03-28,15,69,15.34,"No",22920,"Mar","sexta-feira",FALSE,2014
2014-03-29,16,98,13.55,"No",22832,"Mar","sábado",TRUE,2014
2014-03-30,7,68,15.92,"No",20560,"Mar","domingo",TRUE,2014
2014-03-31,6,50,7.54,"No",15972,"Mar","segunda-feira",FALSE,2014
2014-04-01,6,39,12.92,"No",14277,"Abr","terça-feira",FALSE,2014
2014-04-02,7,46,8.92,"No",15000,"Abr","quarta-feira",FALSE,2014
2014-04-03,7,43,12.34,"No",15554,"Abr","quinta-feira",FALSE,2014
2014-04-04,11,55,12.13,"No",17937,"Abr","sexta-feira",FALSE,2014
2014-04-05,10,94,11.97,"No",20008,"Abr","sábado",TRUE,2014
2014-04-06,8,75,10.13,"No",20577,"Abr","domingo",TRUE,2014
2014-04-07,6,39,10.08,"No",17076,"Abr","segunda-feira",FALSE,2014
2014-04-08,6,43,9.62,"No",16715,"Abr","terça-feira",FALSE,2014
2014-04-09,8,43,10.54,"No",19202,"Abr","quarta-feira",FALSE,2014
2014-04-10,8,44,11.51,"No",17958,"Abr","quinta-feira",FALSE,2014
2014-04-11,14,64,8.22,"No",19253,"Abr","sexta-feira",FALSE,2014
2014-04-12,11,99,8.1,"No",20397,"Abr","sábado",TRUE,2014
2014-04-13,8,71,10.62,"No",18385,"Abr","domingo",TRUE,2014
2014-04-14,5,47,7.4,"No",19212,"Abr","segunda-feira",FALSE,2014
2014-04-15,5,56,8,"No",17678,"Abr","terça-feira",FALSE,2014
2014-04-16,8,52,10.35,"No",16510,"Abr","quarta-feira",FALSE,2014
2014-04-17,11,64,8.32,"No",15194,"Abr","quinta-feira",FALSE,2014
2014-04-18,15,98,14.67,"No",31237,"Abr","sexta-feira",FALSE,2014
2014-04-19,12,115,17.76,"No",22523,"Abr","sábado",TRUE,2014
2014-04-20,5,0,0,"No",15178,"Abr","domingo",TRUE,2014
2014-04-21,6,50,17.36,"No",18675,"Abr","segunda-feira",FALSE,2014
2014-04-22,6,50,8.99,"No",20309,"Abr","terça-feira",FALSE,2014
2014-04-23,6,47,9.61,"No",16494,"Abr","quarta-feira",FALSE,2014
2014-04-24,13,61,11.03,"No",17543,"Abr","quinta-feira",FALSE,2014
2014-04-25,10,67,7.73,"No",21296,"Abr","sexta-feira",FALSE,2014
2014-04-26,12,103,8.82,"No",24274,"Abr","sábado",TRUE,2014
2014-04-27,9,67,9.15,"No",22161,"Abr","domingo",TRUE,2014
2014-04-28,5,42,7.58,"No",21014,"Abr","segunda-feira",FALSE,2014
2014-04-29,6,32,8.91,"No",19328,"Abr","terça-feira",FALSE,2014
2014-04-30,7,44,7.49,"No",16867,"Abr","quarta-feira",FALSE,2014
2014-05-01,9,44,9.49,"No",18679,"Mai","quinta-feira",FALSE,2014
2014-05-02,10,61,9.05,"No",16392,"Mai","sexta-feira",FALSE,2014
2014-05-03,11,90,9.53,"No",21956,"Mai","sábado",TRUE,2014
2014-05-04,8,64,11.51,"No",19240,"Mai","domingo",TRUE,2014
2014-05-05,5,35,9.98,"No",18961,"Mai","segunda-feira",FALSE,2014
2014-05-06,5,33,11.48,"No",15670,"Mai","terça-feira",FALSE,2014
2014-05-07,4,36,10.89,"No",14396,"Mai","quarta-feira",FALSE,2014
2014-05-08,9,45,7.54,"No",17971,"Mai","quinta-feira",FALSE,2014
2014-05-09,10,60,14.91,"No",18711,"Mai","sexta-feira",FALSE,2014
2014-05-10,8,92,13.97,"No",20047,"Mai","sábado",TRUE,2014
2014-05-11,9,76,12.41,"No",17864,"Mai","domingo",TRUE,2014
2014-05-12,8,39,11.71,"No",17036,"Mai","segunda-feira",FALSE,2014
2014-05-13,5,40,8.83,"No",17657,"Mai","terça-feira",FALSE,2014
2014-05-14,6,41,13.23,"No",17438,"Mai","quarta-feira",FALSE,2014
2014-05-15,10,53,10.93,"No",19963,"Mai","quinta-feira",FALSE,2014
2014-05-16,10,63,11.3,"No",19116,"Mai","sexta-feira",FALSE,2014
2014-05-17,9,89,11.12,"No",18681,"Mai","sábado",TRUE,2014
2014-05-18,11,70,10.5,"No",19472,"Mai","domingo",TRUE,2014
2014-05-19,5,47,10.77,"No",17653,"Mai","segunda-feira",FALSE,2014
2014-05-20,5,46,8.25,"No",16835,"Mai","terça-feira",FALSE,2014
2014-05-21,7,52,9.63,"No",18700,"Mai","quarta-feira",FALSE,2014
2014-05-22,8,53,9.67,"No",17200,"Mai","quinta-feira",FALSE,2014
2014-05-23,8,69,8.68,"No",19657,"Mai","sexta-feira",FALSE,2014
2014-05-24,29,373,10.17,"Yes",34244,"Mai","sábado",TRUE,2014
2014-05-25,27,304,10.53,"Yes",36847,"Mai","domingo",TRUE,2014
2014-05-26,20,287,12.81,"Yes",40717,"Mai","segunda-feira",FALSE,2014
2014-05-27,9,37,12.53,"No",12899,"Mai","terça-feira",FALSE,2014
