"Date","Num_Employees","Num_Customers","Pct_On_Sale","TouristEvent","Sales","Month","DayOfWeek","Weekend","Year"
2013-06-13,19,106,14.43,"No",34802,"Jun","quinta-feira",FALSE,2013
2013-06-14,14,118,10.42,"No",39639,"Jun","sexta-feira",FALSE,2013
2013-06-15,18,185,11.44,"No",38349,"Jun","sábado",TRUE,2013
2013-06-16,15,106,8.77,"No",38333,"Jun","domingo",TRUE,2013
2013-06-17,8,71,13.64,"No",30172,"Jun","segunda-feira",FALSE,2013
2013-06-18,10,89,13.25,"No",37002,"Jun","terça-feira",FALSE,2013
2013-06-19,10,91,12.19,"No",33218,"Jun","quarta-feira",FALSE,2013
2013-06-20,16,91,9.17,"No",33436,"Jun","quinta-feira",FALSE,2013
2013-06-21,14,125,10.83,"No",31471,"Jun","sexta-feira",FALSE,2013
2013-06-22,14,160,12.8,"No",44943,"Jun","sábado",TRUE,2013
2013-06-23,18,115,11.94,"No",34865,"Jun","domingo",TRUE,2013
2013-06-24,11,86,12.32,"No",35598,"Jun","segunda-feira",FALSE,2013
2013-06-25,11,81,12.73,"No",32455,"Jun","terça-feira",FALSE,2013
2013-06-26,8,98,10.79,"No",35649,"Jun","quarta-feira",FALSE,2013
2013-06-27,10,100,14.12,"No",30761,"Jun","quinta-feira",FALSE,2013
2013-06-28,14,117,13.14,"No",37375,"Jun","sexta-feira",FALSE,2013
2013-06-29,15,174,14.27,"No",39217,"Jun","sábado",TRUE,2013
2013-06-30,20,149,14.93,"No",41493,"Jun","domingo",TRUE,2013
2013-07-01,9,105,13.89,"No",36475,"Jul","segunda-feira",FALSE,2013
2013-07-02,8,120,16.2,"No",37264,"Jul","terça-feira",FALSE,2013
2013-07-03,14,129,13.5,"No",27906,"Jul","quarta-feira",FALSE,2013
2013-07-04,16,153,14.22,"No",39862,"Jul","quinta-feira",FALSE,2013
2013-07-05,17,168,15.59,"No",33718,"Jul","sexta-feira",FALSE,2013
2013-07-06,15,202,14.69,"No",40657,"Jul","sábado",TRUE,2013
2013-07-07,12,146,10.88,"No",46078,"Jul","domingo",TRUE,2013
2013-07-08,10,105,12.62,"No",39560,"Jul","segunda-feira",FALSE,2013
2013-07-09,9,107,12.23,"No",47542,"Jul","terça-feira",FALSE,2013
2013-07-10,10,112,11.28,"No",31912,"Jul","quarta-feira",FALSE,2013
2013-07-11,11,110,13.51,"No",36332,"Jul","quinta-feira",FALSE,2013
2013-07-12,16,129,12.89,"No",30052,"Jul","sexta-feira",FALSE,2013
2013-07-13,19,172,11.34,"No",32301,"Jul","sábado",TRUE,2013
2013-07-14,13,133,12.16,"No",32784,"Jul","domingo",TRUE,2013
2013-07-15,11,112,11.34,"No",39273,"Jul","segunda-feira",FALSE,2013
2013-07-16,11,131,10.87,"No",42966,"Jul","terça-feira",FALSE,2013
2013-07-17,8,116,12.52,"No",36203,"Jul","quarta-feira",FALSE,2013
2013-07-18,12,119,13.77,"No",39081,"Jul","quinta-feira",FALSE,2013
2013-07-19,20,123,12.72,"No",36274,"Jul","sexta-feira",FALSE,2013
2013-07-20,14,179,10.32,"No",40469,"Jul","sábado",TRUE,2013
2013-07-21,19,140,10.48,"No",32825,"Jul","domingo",TRUE,2013
2013-07-22,12,121,7.99,"No",27097,"Jul","segunda-feira",FALSE,2013
2013-07-23,17,118,6.42,"No",38423,"Jul","terça-feira",FALSE,2013
2013-07-24,17,118,8.4,"No",26163,"Jul","quarta-feira",FALSE,2013
2013-07-25,14,99,9.32,"No",36832,"Jul","quinta-feira",FALSE,2013
2013-07-26,15,125,8.39,"No",29908,"Jul","sexta-feira",FALSE,2013
2013-07-27,20,171,8.71,"No",48775,"Jul","sábado",TRUE,2013
2013-07-28,27,99,9.24,"No",31960,"Jul","domingo",TRUE,2013
2013-07-29,9,98,6.39,"No",29387,"Jul","segunda-feira",FALSE,2013
2013-07-30,11,94,9.39,"No",37735,"Jul","terça-feira",FALSE,2013
2013-07-31,12,108,7.09,"No",30575,"Jul","quarta-feira",FALSE,2013
2013-08-01,19,127,10.22,"No",38538,"Ago","quinta-feira",FALSE,2013
2013-08-02,19,122,9.65,"No",34306,"Ago","sexta-feira",FALSE,2013
2013-08-03,19,161,6.84,"No",38411,"Ago","sábado",TRUE,2013
2013-08-04,12,144,6.27,"No",36274,"Ago","domingo",TRUE,2013
2013-08-05,8,96,6.87,"No",28802,"Ago","segunda-feira",FALSE,2013
2013-08-06,8,89,8.81,"No",26796,"Ago","terça-feira",FALSE,2013
2013-08-07,8,96,7.56,"No",38296,"Ago","quarta-feira",FALSE,2013
2013-08-08,14,108,10.34,"No",29043,"Ago","quinta-feira",FALSE,2013
2013-08-09,19,124,14.82,"No",43516,"Ago","sexta-feira",FALSE,2013
2013-08-10,21,162,11.43,"No",37025,"Ago","sábado",TRUE,2013
2013-08-11,19,126,13.24,"No",38614,"Ago","domingo",TRUE,2013
2013-08-12,12,93,12.13,"No",30789,"Ago","segunda-feira",FALSE,2013
2013-08-13,15,108,13.47,"No",39901,"Ago","terça-feira",FALSE,2013
2013-08-14,12,93,7.75,"No",34457,"Ago","quarta-feira",FALSE,2013
2013-08-15,15,90,10.71,"No",28502,"Ago","quinta-feira",FALSE,2013
2013-08-16,16,112,7.77,"No",36499,"Ago","sexta-feira",FALSE,2013
2013-08-17,14,164,8.59,"No",38420,"Ago","sábado",TRUE,2013
2013-08-18,17,107,9.45,"No",33643,"Ago","domingo",TRUE,2013
2013-08-19,9,93,12.56,"No",28320,"Ago","segunda-feira",FALSE,2013
2013-08-20,11,81,9.66,"No",28417,"Ago","terça-feira",FALSE,2013
2013-08-21,12,100,12.22,"No",36580,"Ago","quarta-feira",FALSE,2013
2013-08-22,14,95,13.08,"No",29323,"Ago","quinta-feira",FALSE,2013
2013-08-23,12,104,9.73,"No",31200,"Ago","sexta-feira",FALSE,2013
2013-08-24,25,159,12.98,"No",36541,"Ago","sábado",TRUE,2013
2013-08-25,25,126,13.47,"No",31441,"Ago","domingo",TRUE,2013
2013-08-26,11,88,12.99,"No",28190,"Ago","segunda-feira",FALSE,2013
2013-08-27,10,78,13.16,"No",29162,"Ago","terça-feira",FALSE,2013
2013-08-28,9,78,13.36,"No",40098,"Ago","quarta-feira",FALSE,2013
2013-08-29,15,90,10.54,"No",35541,"Ago","quinta-feira",FALSE,2013
2013-08-30,18,111,10.85,"No",34810,"Ago","sexta-feira",FALSE,2013
2013-08-31,14,177,15.01,"No",33837,"Ago","sábado",TRUE,2013
2013-09-01,13,141,11.74,"No",36597,"Set","domingo",TRUE,2013
2013-09-02,9,158,10.48,"No",36029,"Set","segunda-feira",FALSE,2013
2013-09-03,10,64,10.54,"No",29374,"Set","terça-feira",FALSE,2013
2013-09-04,13,57,12.29,"No",31242,"Set","quarta-feira",FALSE,2013
2013-09-05,14,64,10.97,"No",30426,"Set","quinta-feira",FALSE,2013
2013-09-06,14,82,8.02,"No",31962,"Set","sexta-feira",FALSE,2013
2013-09-07,16,127,11.89,"No",38886,"Set","sábado",TRUE,2013
2013-09-08,15,94,12.3,"No",30928,"Set","domingo",TRUE,2013
2013-09-09,8,68,9.87,"No",30442,"Set","segunda-feira",FALSE,2013
2013-09-10,11,57,11.59,"No",33932,"Set","terça-feira",FALSE,2013
2013-09-11,22,261,8.1,"Yes",44728,"Set","quarta-feira",FALSE,2013
2013-09-12,35,286,10.6,"Yes",54070,"Set","quinta-feira",FALSE,2013
2013-09-13,49,380,9.31,"Yes",61580,"Set","sexta-feira",FALSE,2013
2013-09-14,16,129,11.63,"No",34252,"Set","sábado",TRUE,2013
2013-09-15,12,106,7.86,"No",32282,"Set","domingo",TRUE,2013
2013-09-16,9,84,8.75,"No",31232,"Set","segunda-feira",FALSE,2013
2013-09-17,14,70,15.15,"No",31270,"Set","terça-feira",FALSE,2013
2013-09-18,13,65,7.75,"No",27089,"Set","quarta-feira",FALSE,2013
2013-09-19,14,70,8.62,"No",33019,"Set","quinta-feira",FALSE,2013
2013-09-20,18,110,13.14,"No",32470,"Set","sexta-feira",FALSE,2013
2013-09-21,18,138,13.75,"No",43841,"Set","sábado",TRUE,2013
2013-09-22,18,103,12.1,"No",33616,"Set","domingo",TRUE,2013
2013-09-23,12,63,12.48,"No",22174,"Set","segunda-feira",FALSE,2013
2013-09-24,8,65,6.74,"No",34584,"Set","terça-feira",FALSE,2013
2013-09-25,16,67,12.56,"No",34058,"Set","quarta-feira",FALSE,2013
2013-09-26,18,74,9.29,"No",27853,"Set","quinta-feira",FALSE,2013
2013-09-27,6,98,11.4,"No",38237,"Set","sexta-feira",FALSE,2013
2013-09-28,17,151,7.35,"No",39767,"Set","sábado",TRUE,2013
2013-09-29,16,95,11.45,"No",33790,"Set","domingo",TRUE,2013
2013-09-30,10,51,9.15,"No",26129,"Set","segunda-feira",FALSE,2013
2013-10-01,9,51,10.1,"No",24099,"Out","terça-feira",FALSE,2013
2013-10-02,13,63,7.76,"No",25816,"Out","quarta-feira",FALSE,2013
2013-10-03,17,79,13.1,"No",38226,"Out","quinta-feira",FALSE,2013
2013-10-04,12,107,10.95,"No",34099,"Out","sexta-feira",FALSE,2013
2013-10-05,18,176,12.12,"No",45120,"Out","sábado",TRUE,2013
2013-10-06,16,114,10.66,"No",29315,"Out","domingo",TRUE,2013
2013-10-07,10,65,10.64,"No",26913,"Out","segunda-feira",FALSE,2013
2013-10-08,4,70,9.48,"No",31933,"Out","terça-feira",FALSE,2013
2013-10-09,14,74,11.26,"No",27510,"Out","quarta-feira",FALSE,2013
2013-10-10,15,90,12.38,"No",32048,"Out","quinta-feira",FALSE,2013
2013-10-11,21,118,13.71,"No",31134,"Out","sexta-feira",FALSE,2013
2013-10-12,35,660,14.07,"Yes",80890,"Out","sábado",TRUE,2013
2013-10-13,38,514,10.47,"Yes",59886,"Out","domingo",TRUE,2013
2013-10-14,32,300,10.72,"Yes",58521,"Out","segunda-feira",FALSE,2013
2013-10-15,5,69,12.67,"No",30680,"Out","terça-feira",FALSE,2013
2013-10-16,10,74,11.4,"No",31164,"Out","quarta-feira",FALSE,2013
2013-10-17,18,67,10.86,"No",35764,"Out","quinta-feira",FALSE,2013
2013-10-18,21,92,9.34,"No",34554,"Out","sexta-feira",FALSE,2013
2013-10-19,22,140,9.94,"No",35158,"Out","sábado",TRUE,2013
2013-10-20,13,106,9.6,"No",31255,"Out","domingo",TRUE,2013
2013-10-21,10,53,12.88,"No",28856,"Out","segunda-feira",FALSE,2013
2013-10-22,10,55,7.39,"No",32513,"Out","terça-feira",FALSE,2013
2013-10-23,10,71,8.52,"No",39750,"Out","quarta-feira",FALSE,2013
2013-10-24,18,73,9.16,"No",38173,"Out","quinta-feira",FALSE,2013
2013-10-25,31,119,14.63,"No",35724,"Out","sexta-feira",FALSE,2013
2013-10-26,18,151,9.76,"No",38770,"Out","sábado",TRUE,2013
2013-10-27,10,108,10.08,"No",32151,"Out","domingo",TRUE,2013
2013-10-28,13,76,10.64,"No",33723,"Out","segunda-feira",FALSE,2013
2013-10-29,7,76,7.43,"No",33866,"Out","terça-feira",FALSE,2013
2013-10-30,12,66,6.9,"No",26877,"Out","quarta-feira",FALSE,2013
2013-10-31,22,50,6.99,"No",32300,"Out","quinta-feira",FALSE,2013
2013-11-01,23,87,10.61,"No",43142,"Nov","sexta-feira",FALSE,2013
2013-11-02,24,137,12.53,"No",50406,"Nov","sábado",TRUE,2013
2013-11-03,23,121,14.33,"No",47009,"Nov","domingo",TRUE,2013
2013-11-04,8,57,7.94,"No",39517,"Nov","segunda-feira",FALSE,2013
2013-11-05,13,69,8.84,"No",36168,"Nov","terça-feira",FALSE,2013
2013-11-06,18,66,10.46,"No",36540,"Nov","quarta-feira",FALSE,2013
2013-11-07,18,66,12.6,"No",39510,"Nov","quinta-feira",FALSE,2013
2013-11-08,15,116,7.69,"No",44592,"Nov","sexta-feira",FALSE,2013
2013-11-09,40,670,9.51,"Yes",85350,"Nov","sábado",TRUE,2013
2013-11-10,55,513,14.37,"Yes",86667,"Nov","domingo",TRUE,2013
2013-11-11,32,463,13.41,"Yes",54125,"Nov","segunda-feira",FALSE,2013
2013-11-12,15,72,12.43,"No",47347,"Nov","terça-feira",FALSE,2013
2013-11-13,11,68,8.16,"No",45341,"Nov","quarta-feira",FALSE,2013
2013-11-14,13,79,13.99,"No",43213,"Nov","quinta-feira",FALSE,2013
2013-11-15,19,102,13.03,"No",37981,"Nov","sexta-feira",FALSE,2013
2013-11-16,16,188,9.43,"No",48566,"Nov","sábado",TRUE,2013
2013-11-17,17,140,11.07,"No",48310,"Nov","domingo",TRUE,2013
2013-11-18,9,79,9.25,"No",39161,"Nov","segunda-feira",FALSE,2013
2013-11-19,15,68,16.46,"No",37061,"Nov","terça-feira",FALSE,2013
2013-11-20,12,70,12.87,"No",50561,"Nov","quarta-feira",FALSE,2013
2013-11-21,16,84,10.98,"No",39843,"Nov","quinta-feira",FALSE,2013
2013-11-22,17,108,12.72,"No",48206,"Nov","sexta-feira",FALSE,2013
2013-11-23,24,230,16.24,"No",73686,"Nov","sábado",TRUE,2013
2013-11-24,40,160,12.53,"No",51416,"Nov","domingo",TRUE,2013
2013-11-25,14,88,14.78,"No",48860,"Nov","segunda-feira",FALSE,2013
2013-11-26,13,85,14.06,"No",35680,"Nov","terça-feira",FALSE,2013
2013-11-27,23,175,24.09,"No",65270,"Nov","quarta-feira",FALSE,2013
2013-11-28,43,393,19.65,"No",72759,"Nov","quinta-feira",FALSE,2013
2013-11-29,62,818,21.72,"No",105102,"Nov","sexta-feira",FALSE,2013
2013-11-30,21,265,24.51,"No",66385,"Nov","sábado",TRUE,2013
2013-12-01,26,189,18.13,"No",53559,"Dez","domingo",TRUE,2013
2013-12-02,14,90,14.16,"No",56760,"Dez","segunda-feira",FALSE,2013
2013-12-03,15,67,16.59,"No",54799,"Dez","terça-feira",FALSE,2013
2013-12-04,12,101,16.07,"No",48549,"Dez","quarta-feira",FALSE,2013
2013-12-05,18,90,18.92,"No",54524,"Dez","quinta-feira",FALSE,2013
2013-12-06,23,125,12.94,"No",53209,"Dez","sexta-feira",FALSE,2013
2013-12-07,24,190,15.72,"No",65983,"Dez","sábado",TRUE,2013
2013-12-08,23,181,16.7,"No",54231,"Dez","domingo",TRUE,2013
2013-12-09,15,94,15.12,"No",51918,"Dez","segunda-feira",FALSE,2013
2013-12-10,12,98,19.92,"No",56093,"Dez","terça-feira",FALSE,2013
2013-12-11,11,114,16.75,"No",56731,"Dez","quarta-feira",FALSE,2013
2013-12-12,21,123,13.84,"No",50441,"Dez","quinta-feira",FALSE,2013
2013-12-13,20,147,15.36,"No",65801,"Dez","sexta-feira",FALSE,2013
2013-12-14,42,310,28.01,"No",87785,"Dez","sábado",TRUE,2013
2013-12-15,15,227,24.18,"No",73417,"Dez","domingo",TRUE,2013
2013-12-16,13,140,19.97,"No",45817,"Dez","segunda-feira",FALSE,2013
2013-12-17,15,140,17.14,"No",53096,"Dez","terça-feira",FALSE,2013
2013-12-18,13,189,19.01,"No",56767,"Dez","quarta-feira",FALSE,2013
2013-12-19,24,169,18.68,"No",49462,"Dez","quinta-feira",FALSE,2013
2013-12-20,18,238,19.09,"No",49069,"Dez","sexta-feira",FALSE,2013
2013-12-21,25,344,23.8,"No",63129,"Dez","sábado",TRUE,2013
2013-12-22,25,357,21.94,"No",64142,"Dez","domingo",TRUE,2013
2013-12-23,14,319,19.43,"No",59857,"Dez","segunda-feira",FALSE,2013
2013-12-24,15,158,21.95,"No",54615,"Dez","terça-feira",FALSE,2013
2013-12-25,0,0,0,"No",0,"Dez","quarta-feira",FALSE,2013
2013-12-26,26,319,17.21,"No",50458,"Dez","quinta-feira",FALSE,2013
2013-12-27,25,208,20.05,"No",52986,"Dez","sexta-feira",FALSE,2013
2013-12-28,22,272,17.33,"No",53680,"Dez","sábado",TRUE,2013
2013-12-29,13,217,22.11,"No",58826,"Dez","domingo",TRUE,2013
2013-12-30,16,259,15.68,"No",47531,"Dez","segunda-feira",FALSE,2013
2013-12-31,15,203,17.24,"No",45472,"Dez","terça-feira",FALSE,2013
2014-01-01,10,119,19.84,"No",42355,"Jan","quarta-feira",FALSE,2014
2014-01-02,18,132,17.68,"No",38449,"Jan","quinta-feira",FALSE,2014
2014-01-03,17,135,12.97,"No",49785,"Jan","sexta-feira",FALSE,2014
2014-01-04,16,165,20.71,"No",48343,"Jan","sábado",TRUE,2014
2014-01-05,15,103,18.52,"No",37970,"Jan","domingo",TRUE,2014
2014-01-06,8,73,21.62,"No",42467,"Jan","segunda-feira",FALSE,2014
2014-01-07,7,70,18.86,"No",40319,"Jan","terça-feira",FALSE,2014
2014-01-08,13,73,19.16,"No",36718,"Jan","quarta-feira",FALSE,2014
2014-01-09,14,77,17.21,"No",39760,"Jan","quinta-feira",FALSE,2014
2014-01-10,15,95,16.04,"No",39216,"Jan","sexta-feira",FALSE,2014
2014-01-11,22,138,16.26,"No",36287,"Jan","sábado",TRUE,2014
2014-01-12,17,110,19.01,"No",34298,"Jan","domingo",TRUE,2014
2014-01-13,9,63,13.91,"No",38437,"Jan","segunda-feira",FALSE,2014
2014-01-14,10,70,17.61,"No",39587,"Jan","terça-feira",FALSE,2014
2014-01-15,10,70,15.54,"No",37637,"Jan","quarta-feira",FALSE,2014
2014-01-16,18,70,17.8,"No",29546,"Jan","quinta-feira",FALSE,2014
2014-01-17,11,79,16.28,"No",34488,"Jan","sexta-feira",FALSE,2014
2014-01-18,27,527,17.42,"Yes",65311,"Jan","sábado",TRUE,2014
2014-01-19,36,354,17.57,"Yes",47871,"Jan","domingo",TRUE,2014
2014-01-20,25,317,18.92,"Yes",43565,"Jan","segunda-feira",FALSE,2014
2014-01-21,7,57,13.16,"No",32542,"Jan","terça-feira",FALSE,2014
2014-01-22,8,66,15.61,"No",32692,"Jan","quarta-feira",FALSE,2014
2014-01-23,14,59,12.83,"No",27306,"Jan","quinta-feira",FALSE,2014
2014-01-24,16,94,14.53,"No",24720,"Jan","sexta-feira",FALSE,2014
2014-01-25,14,127,14.03,"No",34321,"Jan","sábado",TRUE,2014
2014-01-26,13,115,12.29,"No",27527,"Jan","domingo",TRUE,2014
2014-01-27,10,56,17.19,"No",27120,"Jan","segunda-feira",FALSE,2014
2014-01-28,15,63,10.43,"No",25653,"Jan","terça-feira",FALSE,2014
2014-01-29,8,63,15.04,"No",20482,"Jan","quarta-feira",FALSE,2014
2014-01-30,15,61,12.77,"No",23183,"Jan","quinta-feira",FALSE,2014
2014-01-31,14,69,7.27,"No",26191,"Jan","sexta-feira",FALSE,2014
2014-02-01,12,124,9.93,"No",31015,"Fev","sábado",TRUE,2014
2014-02-02,12,69,10.45,"No",20641,"Fev","domingo",TRUE,2014
2014-02-03,9,56,5.83,"No",17556,"Fev","segunda-feira",FALSE,2014
2014-02-04,7,39,9.94,"No",21640,"Fev","terça-feira",FALSE,2014
2014-02-05,8,46,8.35,"No",20859,"Fev","quarta-feira",FALSE,2014
2014-02-06,13,50,11.11,"No",22869,"Fev","quinta-feira",FALSE,2014
2014-02-07,15,80,11.82,"No",24427,"Fev","sexta-feira",FALSE,2014
2014-02-08,29,149,11.62,"No",24989,"Fev","sábado",TRUE,2014
2014-02-09,16,106,9.06,"No",26882,"Fev","domingo",TRUE,2014
2014-02-10,13,54,6.11,"No",23616,"Fev","segunda-feira",FALSE,2014
2014-02-11,7,69,11.14,"No",24585,"Fev","terça-feira",FALSE,2014
2014-02-12,11,73,11.77,"No",26532,"Fev","quarta-feira",FALSE,2014
2014-02-13,16,97,8.08,"No",29654,"Fev","quinta-feira",FALSE,2014
2014-02-14,13,129,8.38,"No",32275,"Fev","sexta-feira",FALSE,2014
2014-02-15,53,480,13.46,"Yes",59753,"Fev","sábado",TRUE,2014
2014-02-16,40,424,11.83,"Yes",50378,"Fev","domingo",TRUE,2014
2014-02-17,22,327,10.27,"Yes",47833,"Fev","segunda-feira",FALSE,2014
2014-02-18,11,49,10.22,"No",24267,"Fev","terça-feira",FALSE,2014
2014-02-19,12,65,10.74,"No",29607,"Fev","quarta-feira",FALSE,2014
2014-02-20,15,52,13.41,"No",25244,"Fev","quinta-feira",FALSE,2014
2014-02-21,19,69,12.63,"No",20467,"Fev","sexta-feira",FALSE,2014
2014-02-22,22,125,10.05,"No",27766,"Fev","sábado",TRUE,2014
2014-02-23,11,84,8.16,"No",21963,"Fev","domingo",TRUE,2014
2014-02-24,8,45,8.72,"No",24694,"Fev","segunda-feira",FALSE,2014
2014-02-25,9,49,11.32,"No",19854,"Fev","terça-feira",FALSE,2014
2014-02-26,9,52,10.98,"No",22570,"Fev","quarta-feira",FALSE,2014
2014-02-27,14,47,7.69,"No",23609,"Fev","quinta-feira",FALSE,2014
2014-02-28,13,62,7.06,"No",28312,"Fev","sexta-feira",FALSE,2014
2014-03-01,14,107,8.34,"No",28151,"Mar","sábado",TRUE,2014
2014-03-02,14,86,6.26,"No",25746,"Mar","domingo",TRUE,2014
2014-03-03,8,51,8.38,"No",24030,"Mar","segunda-feira",FALSE,2014
2014-03-04,9,49,7.47,"No",23137,"Mar","terça-feira",FALSE,2014
2014-03-05,11,53,8.33,"No",27313,"Mar","quarta-feira",FALSE,2014
2014-03-06,16,58,7.39,"No",24614,"Mar","quinta-feira",FALSE,2014
2014-03-07,15,68,13.88,"No",26449,"Mar","sexta-feira",FALSE,2014
2014-03-08,12,121,10.08,"No",29737,"Mar","sábado",TRUE,2014
2014-03-09,20,87,11.46,"No",29047,"Mar","domingo",TRUE,2014
2014-03-10,15,55,8.65,"No",28847,"Mar","segunda-feira",FALSE,2014
2014-03-11,7,49,7.27,"No",27899,"Mar","terça-feira",FALSE,2014
2014-03-12,12,55,7.71,"No",22880,"Mar","quarta-feira",FALSE,2014
2014-03-13,15,59,11.38,"No",24628,"Mar","quinta-feira",FALSE,2014
2014-03-14,15,100,9.12,"No",28430,"Mar","sexta-feira",FALSE,2014
2014-03-15,14,149,11.69,"No",31787,"Mar","sábado",TRUE,2014
2014-03-16,12,110,9.8,"No",28834,"Mar","domingo",TRUE,2014
2014-03-17,7,66,8.17,"No",25385,"Mar","segunda-feira",FALSE,2014
2014-03-18,7,57,10.9,"No",28065,"Mar","terça-feira",FALSE,2014
2014-03-19,10,72,7.31,"No",25963,"Mar","quarta-feira",FALSE,2014
2014-03-20,17,68,9.91,"No",32197,"Mar","quinta-feira",FALSE,2014
2014-03-21,16,93,9.1,"No",25731,"Mar","sexta-feira",FALSE,2014
2014-03-22,20,146,9.57,"No",28380,"Mar","sábado",TRUE,2014
2014-03-23,15,106,11.24,"No",29144,"Mar","domingo",TRUE,2014
2014-03-24,7,59,8.71,"No",28113,"Mar","segunda-feira",FALSE,2014
2014-03-25,8,72,11.82,"No",22878,"Mar","terça-feira",FALSE,2014
2014-03-26,12,74,9.19,"No",27539,"Mar","quarta-feira",FALSE,2014
2014-03-27,22,84,10.69,"No",24128,"Mar","quinta-feira",FALSE,2014
2014-03-28,19,107,14.69,"No",31896,"Mar","sexta-feira",FALSE,2014
2014-03-29,18,154,12.98,"No",40802,"Mar","sábado",TRUE,2014
2014-03-30,13,107,15.24,"No",35916,"Mar","domingo",TRUE,2014
2014-03-31,10,78,7.22,"No",30372,"Mar","segunda-feira",FALSE,2014
2014-04-01,8,61,12.37,"No",24108,"Abr","terça-feira",FALSE,2014
2014-04-02,12,71,8.54,"No",26423,"Abr","quarta-feira",FALSE,2014
2014-04-03,13,67,11.82,"No",25788,"Abr","quinta-feira",FALSE,2014
2014-04-04,21,86,11.61,"No",28684,"Abr","sexta-feira",FALSE,2014
2014-04-05,13,147,11.46,"No",35827,"Abr","sábado",TRUE,2014
2014-04-06,16,117,9.7,"No",21735,"Abr","domingo",TRUE,2014
2014-04-07,8,61,9.65,"No",18379,"Abr","segunda-feira",FALSE,2014
2014-04-08,10,67,9.21,"No",27845,"Abr","terça-feira",FALSE,2014
2014-04-09,11,67,10.09,"No",27358,"Abr","quarta-feira",FALSE,2014
2014-04-10,15,69,11.02,"No",24175,"Abr","quinta-feira",FALSE,2014
2014-04-11,19,100,7.87,"No",28800,"Abr","sexta-feira",FALSE,2014
2014-04-12,15,155,7.75,"No",32487,"Abr","sábado",TRUE,2014
2014-04-13,17,111,10.17,"No",35498,"Abr","domingo",TRUE,2014
2014-04-14,8,73,7.08,"No",26955,"Abr","segunda-feira",FALSE,2014
2014-04-15,10,88,7.66,"No",32791,"Abr","terça-feira",FALSE,2014
2014-04-16,10,82,9.91,"No",27527,"Abr","quarta-feira",FALSE,2014
2014-04-17,17,100,7.96,"No",30338,"Abr","quinta-feira",FALSE,2014
2014-04-18,24,152,14.04,"No",44844,"Abr","sexta-feira",FALSE,2014
2014-04-19,19,179,17,"No",36947,"Abr","sábado",TRUE,2014
2014-04-20,6,0,0,"No",21268,"Abr","domingo",TRUE,2014
2014-04-21,8,77,16.62,"No",33607,"Abr","segunda-feira",FALSE,2014
2014-04-22,8,77,8.61,"No",23092,"Abr","terça-feira",FALSE,2014
2014-04-23,10,73,9.2,"No",32375,"Abr","quarta-feira",FALSE,2014
2014-04-24,17,96,10.56,"No",28846,"Abr","quinta-feira",FALSE,2014
2014-04-25,19,104,7.4,"No",31664,"Abr","sexta-feira",FALSE,2014
2014-04-26,20,160,8.44,"No",39987,"Abr","sábado",TRUE,2014
2014-04-27,13,104,8.76,"No",33046,"Abr","domingo",TRUE,2014
2014-04-28,8,64,7.26,"No",28579,"Abr","segunda-feira",FALSE,2014
2014-04-29,8,50,8.53,"No",20979,"Abr","terça-feira",FALSE,2014
2014-04-30,12,68,7.17,"No",27203,"Abr","quarta-feira",FALSE,2014
2014-05-01,13,68,9.09,"No",32355,"Mai","quinta-feira",FALSE,2014
2014-05-02,15,95,8.66,"No",27610,"Mai","sexta-feira",FALSE,2014
2014-05-03,12,139,9.12,"No",35397,"Mai","sábado",TRUE,2014
2014-05-04,13,99,11.02,"No",28691,"Mai","domingo",TRUE,2014
2014-05-05,7,53,9.55,"No",24988,"Mai","segunda-feira",FALSE,2014
2014-05-06,7,52,10.99,"No",24333,"Mai","terça-feira",FALSE,2014
2014-05-07,8,56,10.43,"No",31478,"Mai","quarta-feira",FALSE,2014
2014-05-08,12,70,7.22,"No",26659,"Mai","quinta-feira",FALSE,2014
2014-05-09,17,93,14.27,"No",30153,"Mai","sexta-feira",FALSE,2014
2014-05-10,16,142,13.37,"No",31718,"Mai","sábado",TRUE,2014
2014-05-11,12,117,11.88,"No",29969,"Mai","domingo",TRUE,2014
2014-05-12,13,59,11.21,"No",29371,"Mai","segunda-feira",FALSE,2014
2014-05-13,7,62,8.45,"No",26777,"Mai","terça-feira",FALSE,2014
2014-05-14,10,64,12.66,"No",22342,"Mai","quarta-feira",FALSE,2014
2014-05-15,14,82,10.46,"No",22544,"Mai","quinta-feira",FALSE,2014
2014-05-16,14,96,10.81,"No",29088,"Mai","sexta-feira",FALSE,2014
2014-05-17,12,138,10.65,"No",34437,"Mai","sábado",TRUE,2014
2014-05-18,15,109,10.06,"No",32105,"Mai","domingo",TRUE,2014
2014-05-19,7,72,10.31,"No",26032,"Mai","segunda-feira",FALSE,2014
2014-05-20,7,71,7.9,"No",28459,"Mai","terça-feira",FALSE,2014
2014-05-21,9,80,9.22,"No",32291,"Mai","quarta-feira",FALSE,2014
2014-05-22,16,82,9.26,"No",28053,"Mai","quinta-feira",FALSE,2014
2014-05-23,13,106,8.31,"No",30731,"Mai","sexta-feira",FALSE,2014
2014-05-24,50,574,9.74,"Yes",58328,"Mai","sábado",TRUE,2014
2014-05-25,45,467,10.08,"Yes",49652,"Mai","domingo",TRUE,2014
2014-05-26,29,441,12.26,"Yes",60625,"Mai","segunda-feira",FALSE,2014
2014-05-27,14,57,12,"No",25394,"Mai","terça-feira",FALSE,2014
