"Date","Num_Employees","Num_Customers","Pct_On_Sale","TouristEvent","Sales","Month","DayOfWeek","Weekend","Year"
2013-06-13,32,192,14.8,"No",63795,"Jun","quinta-feira",FALSE,2013
2013-06-14,28,214,10.69,"No",68399,"Jun","sexta-feira",FALSE,2013
2013-06-15,34,335,11.73,"No",72731,"Jun","sábado",TRUE,2013
2013-06-16,23,192,9,"No",76261,"Jun","domingo",TRUE,2013
2013-06-17,15,129,13.99,"No",52841,"Jun","segunda-feira",FALSE,2013
2013-06-18,21,160,13.59,"No",57892,"Jun","terça-feira",FALSE,2013
2013-06-19,16,165,12.51,"No",63348,"Jun","quarta-feira",FALSE,2013
2013-06-20,31,165,9.4,"No",62779,"Jun","quinta-feira",FALSE,2013
2013-06-21,28,228,11.11,"No",69500,"Jun","sexta-feira",FALSE,2013
2013-06-22,30,291,13.13,"No",61801,"Jun","sábado",TRUE,2013
2013-06-23,31,210,12.25,"No",59220,"Jun","domingo",TRUE,2013
2013-06-24,18,157,12.64,"No",52445,"Jun","segunda-feira",FALSE,2013
2013-06-25,17,148,13.06,"No",57759,"Jun","terça-feira",FALSE,2013
2013-06-26,15,179,11.07,"No",73283,"Jun","quarta-feira",FALSE,2013
2013-06-27,20,184,14.48,"No",62798,"Jun","quinta-feira",FALSE,2013
2013-06-28,24,215,13.47,"No",63079,"Jun","sexta-feira",FALSE,2013
2013-06-29,37,317,14.64,"No",63842,"Jun","sábado",TRUE,2013
2013-06-30,33,274,15.31,"No",64078,"Jun","domingo",TRUE,2013
2013-07-01,20,193,14.25,"No",55986,"Jul","segunda-feira",FALSE,2013
2013-07-02,21,220,16.61,"No",65732,"Jul","terça-feira",FALSE,2013
2013-07-03,24,238,13.84,"No",65802,"Jul","quarta-feira",FALSE,2013
2013-07-04,34,283,14.59,"No",68036,"Jul","quinta-feira",FALSE,2013
2013-07-05,37,309,15.99,"No",64554,"Jul","sexta-feira",FALSE,2013
2013-07-06,29,372,15.07,"No",78679,"Jul","sábado",TRUE,2013
2013-07-07,28,269,11.16,"No",71354,"Jul","domingo",TRUE,2013
2013-07-08,14,193,12.95,"No",66985,"Jul","segunda-feira",FALSE,2013
2013-07-09,20,197,12.54,"No",63091,"Jul","terça-feira",FALSE,2013
2013-07-10,18,206,11.57,"No",54318,"Jul","quarta-feira",FALSE,2013
2013-07-11,16,202,13.86,"No",64684,"Jul","quinta-feira",FALSE,2013
2013-07-12,29,238,13.22,"No",67486,"Jul","sexta-feira",FALSE,2013
2013-07-13,29,318,11.63,"No",80126,"Jul","sábado",TRUE,2013
2013-07-14,25,247,12.47,"No",59657,"Jul","domingo",TRUE,2013
2013-07-15,15,206,11.64,"No",73362,"Jul","segunda-feira",FALSE,2013
2013-07-16,20,242,11.15,"No",67749,"Jul","terça-feira",FALSE,2013
2013-07-17,15,215,12.84,"No",75336,"Jul","quarta-feira",FALSE,2013
2013-07-18,30,220,14.13,"No",72602,"Jul","quinta-feira",FALSE,2013
2013-07-19,35,230,13.05,"No",66844,"Jul","sexta-feira",FALSE,2013
2013-07-20,34,333,10.58,"No",62779,"Jul","sábado",TRUE,2013
2013-07-21,29,261,10.75,"No",65386,"Jul","domingo",TRUE,2013
2013-07-22,29,225,8.19,"No",62722,"Jul","segunda-feira",FALSE,2013
2013-07-23,25,221,6.59,"No",56376,"Jul","terça-feira",FALSE,2013
2013-07-24,29,221,8.62,"No",62875,"Jul","quarta-feira",FALSE,2013
2013-07-25,31,185,9.56,"No",58995,"Jul","quinta-feira",FALSE,2013
2013-07-26,37,234,8.61,"No",60165,"Jul","sexta-feira",FALSE,2013
2013-07-27,37,319,8.94,"No",83276,"Jul","sábado",TRUE,2013
2013-07-28,50,185,9.48,"No",68019,"Jul","domingo",TRUE,2013
2013-07-29,16,185,6.56,"No",59421,"Jul","segunda-feira",FALSE,2013
2013-07-30,15,176,9.63,"No",76873,"Jul","terça-feira",FALSE,2013
2013-07-31,18,203,7.27,"No",59125,"Jul","quarta-feira",FALSE,2013
2013-08-01,39,239,10.48,"No",73266,"Ago","quinta-feira",FALSE,2013
2013-08-02,26,230,9.89,"No",61587,"Ago","sexta-feira",FALSE,2013
2013-08-03,28,303,7.01,"No",71103,"Ago","sábado",TRUE,2013
2013-08-04,29,271,6.43,"No",63591,"Ago","domingo",TRUE,2013
2013-08-05,15,180,7.05,"No",60464,"Ago","segunda-feira",FALSE,2013
2013-08-06,16,167,9.04,"No",61059,"Ago","terça-feira",FALSE,2013
2013-08-07,14,180,7.75,"No",67584,"Ago","quarta-feira",FALSE,2013
2013-08-08,30,203,10.6,"No",65693,"Ago","quinta-feira",FALSE,2013
2013-08-09,32,235,15.2,"No",75911,"Ago","sexta-feira",FALSE,2013
2013-08-10,44,307,11.72,"No",81532,"Ago","sábado",TRUE,2013
2013-08-11,26,240,13.58,"No",50409,"Ago","domingo",TRUE,2013
2013-08-12,30,176,12.44,"No",57451,"Ago","segunda-feira",FALSE,2013
2013-08-13,30,204,13.82,"No",76398,"Ago","terça-feira",FALSE,2013
2013-08-14,21,176,7.95,"No",57171,"Ago","quarta-feira",FALSE,2013
2013-08-15,22,171,10.98,"No",54891,"Ago","quinta-feira",FALSE,2013
2013-08-16,23,213,7.97,"No",69029,"Ago","sexta-feira",FALSE,2013
2013-08-17,36,312,8.82,"No",72352,"Ago","sábado",TRUE,2013
2013-08-18,34,204,9.69,"No",50134,"Ago","domingo",TRUE,2013
2013-08-19,14,177,12.88,"No",62239,"Ago","segunda-feira",FALSE,2013
2013-08-20,16,154,9.91,"No",49222,"Ago","terça-feira",FALSE,2013
2013-08-21,26,190,12.53,"No",59933,"Ago","quarta-feira",FALSE,2013
2013-08-22,29,181,13.41,"No",60593,"Ago","quinta-feira",FALSE,2013
2013-08-23,28,199,9.98,"No",73626,"Ago","sexta-feira",FALSE,2013
2013-08-24,42,304,13.31,"No",69856,"Ago","sábado",TRUE,2013
2013-08-25,41,240,13.82,"No",65005,"Ago","domingo",TRUE,2013
2013-08-26,19,168,13.33,"No",66157,"Ago","segunda-feira",FALSE,2013
2013-08-27,17,150,13.5,"No",57541,"Ago","terça-feira",FALSE,2013
2013-08-28,22,150,13.71,"No",55773,"Ago","quarta-feira",FALSE,2013
2013-08-29,28,172,10.81,"No",61360,"Ago","quinta-feira",FALSE,2013
2013-08-30,27,213,11.13,"No",74691,"Ago","sexta-feira",FALSE,2013
2013-08-31,26,340,15.4,"No",59626,"Ago","sábado",TRUE,2013
2013-09-01,22,272,12.04,"No",69840,"Set","domingo",TRUE,2013
2013-09-02,17,304,10.75,"No",68029,"Set","segunda-feira",FALSE,2013
2013-09-03,18,122,10.81,"No",58249,"Set","terça-feira",FALSE,2013
2013-09-04,24,109,12.6,"No",53619,"Set","quarta-feira",FALSE,2013
2013-09-05,33,122,11.25,"No",60216,"Set","quinta-feira",FALSE,2013
2013-09-06,24,159,8.23,"No",69810,"Set","sexta-feira",FALSE,2013
2013-09-07,37,245,12.2,"No",80972,"Set","sábado",TRUE,2013
2013-09-08,33,181,12.62,"No",54041,"Set","domingo",TRUE,2013
2013-09-09,17,132,10.13,"No",66461,"Set","segunda-feira",FALSE,2013
2013-09-10,18,109,11.89,"No",54205,"Set","terça-feira",FALSE,2013
2013-09-11,32,505,8.31,"Yes",96577,"Set","quarta-feira",FALSE,2013
2013-09-12,58,554,10.87,"Yes",108415,"Set","quinta-feira",FALSE,2013
2013-09-13,122,737,9.55,"Yes",126171,"Set","sexta-feira",FALSE,2013
2013-09-14,28,250,11.93,"No",75280,"Set","sábado",TRUE,2013
2013-09-15,28,205,8.06,"No",73757,"Set","domingo",TRUE,2013
2013-09-16,18,163,8.98,"No",74219,"Set","segunda-feira",FALSE,2013
2013-09-17,29,137,15.53,"No",53187,"Set","terça-feira",FALSE,2013
2013-09-18,22,128,7.94,"No",58563,"Set","quarta-feira",FALSE,2013
2013-09-19,31,137,8.84,"No",65004,"Set","quinta-feira",FALSE,2013
2013-09-20,27,214,13.48,"No",74631,"Set","sexta-feira",FALSE,2013
2013-09-21,26,269,14.1,"No",64387,"Set","sábado",TRUE,2013
2013-09-22,37,200,12.41,"No",69700,"Set","domingo",TRUE,2013
2013-09-23,26,123,12.8,"No",57310,"Set","segunda-feira",FALSE,2013
2013-09-24,16,128,6.91,"No",55172,"Set","terça-feira",FALSE,2013
2013-09-25,25,132,12.89,"No",51248,"Set","quarta-feira",FALSE,2013
2013-09-26,44,146,9.53,"No",55143,"Set","quinta-feira",FALSE,2013
2013-09-27,15,191,11.69,"No",71489,"Set","sexta-feira",FALSE,2013
2013-09-28,42,297,7.54,"No",83596,"Set","sábado",TRUE,2013
2013-09-29,28,187,11.75,"No",61869,"Set","domingo",TRUE,2013
2013-09-30,15,101,9.38,"No",60678,"Set","segunda-feira",FALSE,2013
2013-10-01,16,101,10.36,"No",54278,"Out","terça-feira",FALSE,2013
2013-10-02,22,123,7.96,"No",64388,"Out","quarta-feira",FALSE,2013
2013-10-03,28,156,13.44,"No",61107,"Out","quinta-feira",FALSE,2013
2013-10-04,26,210,11.23,"No",65873,"Out","sexta-feira",FALSE,2013
2013-10-05,37,347,12.43,"No",83262,"Out","sábado",TRUE,2013
2013-10-06,32,224,10.94,"No",72649,"Out","domingo",TRUE,2013
2013-10-07,15,128,10.91,"No",61703,"Out","segunda-feira",FALSE,2013
2013-10-08,9,138,9.72,"No",52454,"Out","terça-feira",FALSE,2013
2013-10-09,23,147,11.55,"No",56547,"Out","quarta-feira",FALSE,2013
2013-10-10,37,178,12.7,"No",59971,"Out","quinta-feira",FALSE,2013
2013-10-11,49,233,14.06,"No",53673,"Out","sexta-feira",FALSE,2013
2013-10-12,73,1308,14.43,"Yes",147898,"Out","sábado",TRUE,2013
2013-10-13,82,1020,10.74,"Yes",145336,"Out","domingo",TRUE,2013
2013-10-14,45,595,11,"Yes",85837,"Out","segunda-feira",FALSE,2013
2013-10-15,10,138,13,"No",60650,"Out","terça-feira",FALSE,2013
2013-10-16,18,147,11.69,"No",58647,"Out","quarta-feira",FALSE,2013
2013-10-17,37,133,11.14,"No",57253,"Out","quinta-feira",FALSE,2013
2013-10-18,34,183,9.58,"No",73919,"Out","sexta-feira",FALSE,2013
2013-10-19,42,280,10.2,"No",76770,"Out","sábado",TRUE,2013
2013-10-20,22,210,9.84,"No",61713,"Out","domingo",TRUE,2013
2013-10-21,16,105,13.21,"No",57885,"Out","segunda-feira",FALSE,2013
2013-10-22,21,110,7.58,"No",57740,"Out","terça-feira",FALSE,2013
2013-10-23,26,142,8.74,"No",57243,"Out","quarta-feira",FALSE,2013
2013-10-24,34,147,9.39,"No",78497,"Out","quinta-feira",FALSE,2013
2013-10-25,53,238,15.01,"No",79006,"Out","sexta-feira",FALSE,2013
2013-10-26,30,303,10.01,"No",78151,"Out","sábado",TRUE,2013
2013-10-27,22,216,10.34,"No",52426,"Out","domingo",TRUE,2013
2013-10-28,29,151,10.91,"No",63916,"Out","segunda-feira",FALSE,2013
2013-10-29,18,151,7.62,"No",62387,"Out","terça-feira",FALSE,2013
2013-10-30,21,133,7.07,"No",56379,"Out","quarta-feira",FALSE,2013
2013-10-31,47,101,7.17,"No",82999,"Out","quinta-feira",FALSE,2013
2013-11-01,37,174,10.89,"No",87379,"Nov","sexta-feira",FALSE,2013
2013-11-02,46,275,12.85,"No",78139,"Nov","sábado",TRUE,2013
2013-11-03,48,244,14.7,"No",90593,"Nov","domingo",TRUE,2013
2013-11-04,17,115,8.14,"No",84201,"Nov","segunda-feira",FALSE,2013
2013-11-05,32,138,9.07,"No",83857,"Nov","terça-feira",FALSE,2013
2013-11-06,30,133,10.73,"No",75936,"Nov","quarta-feira",FALSE,2013
2013-11-07,34,133,12.92,"No",79354,"Nov","quinta-feira",FALSE,2013
2013-11-08,28,235,7.88,"No",90779,"Nov","sexta-feira",FALSE,2013
2013-11-09,117,1357,9.76,"Yes",141677,"Nov","sábado",TRUE,2013
2013-11-10,131,1040,14.74,"Yes",154417,"Nov","domingo",TRUE,2013
2013-11-11,74,939,13.76,"Yes",120768,"Nov","segunda-feira",FALSE,2013
2013-11-12,27,148,12.75,"No",85609,"Nov","terça-feira",FALSE,2013
2013-11-13,27,139,8.37,"No",83114,"Nov","quarta-feira",FALSE,2013
2013-11-14,34,161,14.34,"No",83091,"Nov","quinta-feira",FALSE,2013
2013-11-15,38,207,13.36,"No",91105,"Nov","sexta-feira",FALSE,2013
2013-11-16,31,382,9.67,"No",119514,"Nov","sábado",TRUE,2013
2013-11-17,35,286,11.35,"No",103826,"Nov","domingo",TRUE,2013
2013-11-18,15,161,9.49,"No",101386,"Nov","segunda-feira",FALSE,2013
2013-11-19,28,139,16.88,"No",97977,"Nov","terça-feira",FALSE,2013
2013-11-20,26,143,13.2,"No",83951,"Nov","quarta-feira",FALSE,2013
2013-11-21,32,171,11.26,"No",93162,"Nov","quinta-feira",FALSE,2013
2013-11-22,35,221,13.04,"No",97410,"Nov","sexta-feira",FALSE,2013
2013-11-23,51,471,16.66,"No",142896,"Nov","sábado",TRUE,2013
2013-11-24,100,327,12.85,"No",97584,"Nov","domingo",TRUE,2013
2013-11-25,29,180,15.16,"No",106213,"Nov","segunda-feira",FALSE,2013
2013-11-26,27,175,14.42,"No",96561,"Nov","terça-feira",FALSE,2013
2013-11-27,55,360,24.71,"No",125205,"Nov","quarta-feira",FALSE,2013
2013-11-28,66,808,20.16,"No",144955,"Nov","quinta-feira",FALSE,2013
2013-11-29,184,1681,22.28,"No",241814,"Nov","sexta-feira",FALSE,2013
2013-11-30,44,545,25.13,"No",144977,"Nov","sábado",TRUE,2013
2013-12-01,48,388,18.6,"No",89741,"Dez","domingo",TRUE,2013
2013-12-02,25,184,14.53,"No",95841,"Dez","segunda-feira",FALSE,2013
2013-12-03,30,139,17.02,"No",116226,"Dez","terça-feira",FALSE,2013
2013-12-04,20,208,16.48,"No",101852,"Dez","quarta-feira",FALSE,2013
2013-12-05,37,184,19.41,"No",115283,"Dez","quinta-feira",FALSE,2013
2013-12-06,38,259,13.27,"No",117310,"Dez","sexta-feira",FALSE,2013
2013-12-07,64,393,16.12,"No",136692,"Dez","sábado",TRUE,2013
2013-12-08,47,374,17.13,"No",114174,"Dez","domingo",TRUE,2013
2013-12-09,28,194,15.51,"No",107161,"Dez","segunda-feira",FALSE,2013
2013-12-10,23,203,20.43,"No",113194,"Dez","terça-feira",FALSE,2013
2013-12-11,25,236,17.18,"No",124350,"Dez","quarta-feira",FALSE,2013
2013-12-12,55,255,14.2,"No",109785,"Dez","quinta-feira",FALSE,2013
2013-12-13,40,306,15.76,"No",121560,"Dez","sexta-feira",FALSE,2013
2013-12-14,94,643,28.73,"No",139549,"Dez","sábado",TRUE,2013
2013-12-15,32,473,24.8,"No",138108,"Dez","domingo",TRUE,2013
2013-12-16,27,292,20.49,"No",112943,"Dez","segunda-feira",FALSE,2013
2013-12-17,25,292,17.58,"No",120258,"Dez","terça-feira",FALSE,2013
2013-12-18,36,394,19.5,"No",117331,"Dez","quarta-feira",FALSE,2013
2013-12-19,41,352,19.16,"No",135283,"Dez","quinta-feira",FALSE,2013
2013-12-20,33,496,19.58,"No",121315,"Dez","sexta-feira",FALSE,2013
2013-12-21,56,719,24.41,"No",136778,"Dez","sábado",TRUE,2013
2013-12-22,50,747,22.5,"No",146999,"Dez","domingo",TRUE,2013
2013-12-23,28,668,19.92,"No",151487,"Dez","segunda-feira",FALSE,2013
2013-12-24,28,329,22.51,"No",104938,"Dez","terça-feira",FALSE,2013
2013-12-25,0,0,0,"No",0,"Dez","quarta-feira",FALSE,2013
2013-12-26,47,669,17.65,"No",132462,"Dez","quinta-feira",FALSE,2013
2013-12-27,50,437,20.56,"No",97911,"Dez","sexta-feira",FALSE,2013
2013-12-28,40,572,17.78,"No",120220,"Dez","sábado",TRUE,2013
2013-12-29,35,456,22.68,"No",103940,"Dez","domingo",TRUE,2013
2013-12-30,29,544,16.09,"No",124161,"Dez","segunda-feira",FALSE,2013
2013-12-31,29,428,17.68,"No",107762,"Dez","terça-feira",FALSE,2013
2014-01-01,20,251,20.35,"No",68144,"Jan","quarta-feira",FALSE,2014
2014-01-02,31,279,18.13,"No",102768,"Jan","quinta-feira",FALSE,2014
2014-01-03,34,284,13.3,"No",96437,"Jan","sexta-feira",FALSE,2014
2014-01-04,32,348,21.24,"No",91232,"Jan","sábado",TRUE,2014
2014-01-05,30,219,18.99,"No",78289,"Jan","domingo",TRUE,2014
2014-01-06,20,154,22.18,"No",70490,"Jan","segunda-feira",FALSE,2014
2014-01-07,21,149,19.35,"No",80779,"Jan","terça-feira",FALSE,2014
2014-01-08,21,154,19.65,"No",64433,"Jan","quarta-feira",FALSE,2014
2014-01-09,32,163,17.65,"No",79258,"Jan","quinta-feira",FALSE,2014
2014-01-10,34,200,16.45,"No",88518,"Jan","sexta-feira",FALSE,2014
2014-01-11,46,294,16.68,"No",87469,"Jan","sábado",TRUE,2014
2014-01-12,33,233,19.49,"No",88838,"Jan","domingo",TRUE,2014
2014-01-13,21,135,14.27,"No",76117,"Jan","segunda-feira",FALSE,2014
2014-01-14,18,150,18.06,"No",93415,"Jan","terça-feira",FALSE,2014
2014-01-15,21,150,15.94,"No",67407,"Jan","quarta-feira",FALSE,2014
2014-01-16,36,150,18.26,"No",81535,"Jan","quinta-feira",FALSE,2014
2014-01-17,24,167,16.7,"No",62127,"Jan","sexta-feira",FALSE,2014
2014-01-18,63,1124,17.87,"Yes",130440,"Jan","sábado",TRUE,2014
2014-01-19,58,756,18.02,"Yes",90582,"Jan","domingo",TRUE,2014
2014-01-20,51,676,19.41,"Yes",88217,"Jan","segunda-feira",FALSE,2014
2014-01-21,17,122,13.5,"No",72897,"Jan","terça-feira",FALSE,2014
2014-01-22,16,140,16.01,"No",68068,"Jan","quarta-feira",FALSE,2014
2014-01-23,37,126,13.16,"No",63701,"Jan","quinta-feira",FALSE,2014
2014-01-24,33,201,14.9,"No",55694,"Jan","sexta-feira",FALSE,2014
2014-01-25,28,271,14.39,"No",68986,"Jan","sábado",TRUE,2014
2014-01-26,31,248,12.61,"No",68500,"Jan","domingo",TRUE,2014
2014-01-27,18,122,17.63,"No",56580,"Jan","segunda-feira",FALSE,2014
2014-01-28,32,135,10.7,"No",59124,"Jan","terça-feira",FALSE,2014
2014-01-29,16,135,15.42,"No",53535,"Jan","quarta-feira",FALSE,2014
2014-01-30,32,131,13.09,"No",42290,"Jan","quinta-feira",FALSE,2014
2014-01-31,31,150,7.45,"No",55382,"Jan","sexta-feira",FALSE,2014
2014-02-01,32,267,10.19,"No",63565,"Fev","sábado",TRUE,2014
2014-02-02,33,150,10.72,"No",47161,"Fev","domingo",TRUE,2014
2014-02-03,20,122,5.98,"No",59616,"Fev","segunda-feira",FALSE,2014
2014-02-04,22,85,10.2,"No",47236,"Fev","terça-feira",FALSE,2014
2014-02-05,20,98,8.57,"No",49231,"Fev","quarta-feira",FALSE,2014
2014-02-06,30,108,11.39,"No",49080,"Fev","quinta-feira",FALSE,2014
2014-02-07,27,173,12.12,"No",63110,"Fev","sexta-feira",FALSE,2014
2014-02-08,62,323,11.92,"No",68709,"Fev","sábado",TRUE,2014
2014-02-09,33,230,9.29,"No",72905,"Fev","domingo",TRUE,2014
2014-02-10,27,117,6.27,"No",51029,"Fev","segunda-feira",FALSE,2014
2014-02-11,17,150,11.43,"No",50004,"Fev","terça-feira",FALSE,2014
2014-02-12,23,160,12.07,"No",51667,"Fev","quarta-feira",FALSE,2014
2014-02-13,32,211,8.29,"No",64247,"Fev","quinta-feira",FALSE,2014
2014-02-14,33,281,8.6,"No",50115,"Fev","sexta-feira",FALSE,2014
2014-02-15,102,1046,13.8,"Yes",130963,"Fev","sábado",TRUE,2014
2014-02-16,99,925,12.14,"Yes",108253,"Fev","domingo",TRUE,2014
2014-02-17,66,713,10.53,"Yes",90446,"Fev","segunda-feira",FALSE,2014
2014-02-18,24,108,10.48,"No",51090,"Fev","terça-feira",FALSE,2014
2014-02-19,22,141,11.01,"No",46273,"Fev","quarta-feira",FALSE,2014
2014-02-20,32,113,13.76,"No",54298,"Fev","quinta-feira",FALSE,2014
2014-02-21,43,151,12.96,"No",53338,"Fev","sexta-feira",FALSE,2014
2014-02-22,39,272,10.31,"No",58040,"Fev","sábado",TRUE,2014
2014-02-23,32,183,8.37,"No",39371,"Fev","domingo",TRUE,2014
2014-02-24,19,98,8.94,"No",48786,"Fev","segunda-feira",FALSE,2014
2014-02-25,22,108,11.61,"No",51603,"Fev","terça-feira",FALSE,2014
2014-02-26,16,113,11.26,"No",53945,"Fev","quarta-feira",FALSE,2014
2014-02-27,25,104,7.89,"No",47358,"Fev","quinta-feira",FALSE,2014
2014-02-28,26,136,7.25,"No",60434,"Fev","sexta-feira",FALSE,2014
2014-03-01,39,235,8.56,"No",60828,"Mar","sábado",TRUE,2014
2014-03-02,31,188,6.42,"No",65313,"Mar","domingo",TRUE,2014
2014-03-03,21,113,8.6,"No",61518,"Mar","segunda-feira",FALSE,2014
2014-03-04,22,108,7.66,"No",57205,"Mar","terça-feira",FALSE,2014
2014-03-05,25,118,8.54,"No",62304,"Mar","quarta-feira",FALSE,2014
2014-03-06,41,127,7.58,"No",52458,"Mar","quinta-feira",FALSE,2014
2014-03-07,23,151,14.24,"No",59424,"Mar","sexta-feira",FALSE,2014
2014-03-08,26,269,10.34,"No",77569,"Mar","sábado",TRUE,2014
2014-03-09,51,193,11.76,"No",63947,"Mar","domingo",TRUE,2014
2014-03-10,25,123,8.88,"No",61322,"Mar","segunda-feira",FALSE,2014
2014-03-11,20,108,7.46,"No",62399,"Mar","terça-feira",FALSE,2014
2014-03-12,21,123,7.91,"No",53776,"Mar","quarta-feira",FALSE,2014
2014-03-13,24,132,11.67,"No",54897,"Mar","quinta-feira",FALSE,2014
2014-03-14,27,222,9.36,"No",74186,"Mar","sexta-feira",FALSE,2014
2014-03-15,33,330,11.99,"No",73714,"Mar","sábado",TRUE,2014
2014-03-16,24,245,10.05,"No",69636,"Mar","domingo",TRUE,2014
2014-03-17,20,146,8.38,"No",56931,"Mar","segunda-feira",FALSE,2014
2014-03-18,20,127,11.18,"No",63467,"Mar","terça-feira",FALSE,2014
2014-03-19,22,161,7.5,"No",58730,"Mar","quarta-feira",FALSE,2014
2014-03-20,26,152,10.16,"No",62568,"Mar","quinta-feira",FALSE,2014
2014-03-21,47,207,9.33,"No",61478,"Mar","sexta-feira",FALSE,2014
2014-03-22,49,325,9.82,"No",73802,"Mar","sábado",TRUE,2014
2014-03-23,27,236,11.53,"No",48120,"Mar","domingo",TRUE,2014
2014-03-24,21,133,8.94,"No",60331,"Mar","segunda-feira",FALSE,2014
2014-03-25,21,161,12.12,"No",60559,"Mar","terça-feira",FALSE,2014
2014-03-26,22,165,9.43,"No",51241,"Mar","quarta-feira",FALSE,2014
2014-03-27,48,189,10.96,"No",57847,"Mar","quinta-feira",FALSE,2014
2014-03-28,41,241,15.07,"No",86141,"Mar","sexta-feira",FALSE,2014
2014-03-29,45,345,13.31,"No",92237,"Mar","sábado",TRUE,2014
2014-03-30,33,242,15.63,"No",67904,"Mar","domingo",TRUE,2014
2014-03-31,22,175,7.41,"No",76969,"Mar","segunda-feira",FALSE,2014
2014-04-01,22,137,12.69,"No",59201,"Abr","terça-feira",FALSE,2014
2014-04-02,26,161,8.76,"No",71152,"Abr","quarta-feira",FALSE,2014
2014-04-03,29,152,12.12,"No",61136,"Abr","quinta-feira",FALSE,2014
2014-04-04,46,194,11.91,"No",64454,"Abr","sexta-feira",FALSE,2014
2014-04-05,31,332,11.76,"No",77276,"Abr","sábado",TRUE,2014
2014-04-06,38,265,9.95,"No",80238,"Abr","domingo",TRUE,2014
2014-04-07,19,137,9.9,"No",58696,"Abr","segunda-feira",FALSE,2014
2014-04-08,18,152,9.44,"No",58717,"Abr","terça-feira",FALSE,2014
2014-04-09,25,152,10.35,"No",70014,"Abr","quarta-feira",FALSE,2014
2014-04-10,37,156,11.3,"No",63448,"Abr","quinta-feira",FALSE,2014
2014-04-11,51,227,8.07,"No",71758,"Abr","sexta-feira",FALSE,2014
2014-04-12,38,351,7.95,"No",63921,"Abr","sábado",TRUE,2014
2014-04-13,31,252,10.43,"No",64134,"Abr","domingo",TRUE,2014
2014-04-14,21,166,7.26,"No",75844,"Abr","segunda-feira",FALSE,2014
2014-04-15,17,199,7.86,"No",60292,"Abr","terça-feira",FALSE,2014
2014-04-16,22,185,10.16,"No",57778,"Abr","quarta-feira",FALSE,2014
2014-04-17,37,228,8.17,"No",67241,"Abr","quinta-feira",FALSE,2014
2014-04-18,47,346,14.4,"No",92725,"Abr","sexta-feira",FALSE,2014
2014-04-19,48,409,17.44,"No",94565,"Abr","sábado",TRUE,2014
2014-04-20,15,0,0,"No",51806,"Abr","domingo",TRUE,2014
2014-04-21,17,176,17.04,"No",71128,"Abr","segunda-feira",FALSE,2014
2014-04-22,18,176,8.83,"No",53850,"Abr","terça-feira",FALSE,2014
2014-04-23,25,166,9.44,"No",62214,"Abr","quarta-feira",FALSE,2014
2014-04-24,42,218,10.83,"No",79061,"Abr","quinta-feira",FALSE,2014
2014-04-25,45,237,7.59,"No",74224,"Abr","sexta-feira",FALSE,2014
2014-04-26,48,366,8.66,"No",91673,"Abr","sábado",TRUE,2014
2014-04-27,37,238,8.99,"No",66969,"Abr","domingo",TRUE,2014
2014-04-28,21,147,7.44,"No",54246,"Abr","segunda-feira",FALSE,2014
2014-04-29,18,115,8.75,"No",68074,"Abr","terça-feira",FALSE,2014
2014-04-30,24,157,7.36,"No",69568,"Abr","quarta-feira",FALSE,2014
2014-05-01,29,157,9.32,"No",56825,"Mai","quinta-feira",FALSE,2014
2014-05-02,34,219,8.88,"No",77572,"Mai","sexta-feira",FALSE,2014
2014-05-03,31,320,9.36,"No",76962,"Mai","sábado",TRUE,2014
2014-05-04,32,228,11.31,"No",62102,"Mai","domingo",TRUE,2014
2014-05-05,16,124,9.8,"No",69004,"Mai","segunda-feira",FALSE,2014
2014-05-06,18,119,11.27,"No",53646,"Mai","terça-feira",FALSE,2014
2014-05-07,23,129,10.7,"No",58144,"Mai","quarta-feira",FALSE,2014
2014-05-08,33,163,7.4,"No",68244,"Mai","quinta-feira",FALSE,2014
2014-05-09,39,215,14.64,"No",65031,"Mai","sexta-feira",FALSE,2014
2014-05-10,37,329,13.71,"No",90641,"Mai","sábado",TRUE,2014
2014-05-11,28,272,12.19,"No",68852,"Mai","domingo",TRUE,2014
2014-05-12,32,138,11.5,"No",69435,"Mai","segunda-feira",FALSE,2014
2014-05-13,22,144,8.67,"No",60577,"Mai","terça-feira",FALSE,2014
2014-05-14,23,148,12.99,"No",55050,"Mai","quarta-feira",FALSE,2014
2014-05-15,30,191,10.73,"No",57219,"Mai","quinta-feira",FALSE,2014
2014-05-16,34,225,11.09,"No",59940,"Mai","sexta-feira",FALSE,2014
2014-05-17,36,321,10.92,"No",75063,"Mai","sábado",TRUE,2014
2014-05-18,29,254,10.32,"No",54308,"Mai","domingo",TRUE,2014
2014-05-19,17,167,10.57,"No",52151,"Mai","segunda-feira",FALSE,2014
2014-05-20,20,167,8.1,"No",76131,"Mai","terça-feira",FALSE,2014
2014-05-21,25,187,9.45,"No",67548,"Mai","quarta-feira",FALSE,2014
2014-05-22,38,191,9.5,"No",71566,"Mai","quinta-feira",FALSE,2014
2014-05-23,34,248,8.52,"No",79831,"Mai","sexta-feira",FALSE,2014
2014-05-24,110,1344,9.99,"Yes",142828,"Mai","sábado",TRUE,2014
2014-05-25,107,1095,10.34,"Yes",131289,"Mai","domingo",TRUE,2014
2014-05-26,74,1034,12.58,"Yes",132591,"Mai","segunda-feira",FALSE,2014
2014-05-27,25,134,12.31,"No",59327,"Mai","terça-feira",FALSE,2014
